Ad clicked Date,Ad Title/Id
2026/01/27 18:09:56 UTC,1107993633
2026/03/22 06:36:27 UTC,1144493864
2026/01/27 18:09:57 UTC,1107993633
2026/03/22 06:36:28 UTC,1144493864
2026/01/27 18:21:06 UTC,372229826
2026/03/22 06:36:32 UTC,1144493864
2026/03/05 15:24:37 UTC,1184997083
2026/03/22 06:36:33 UTC,1144493864
2026/03/05 15:24:38 UTC,1184997083
2026/03/22 06:36:47 UTC,1144493864
2026/03/05 09:48:28 UTC,1147384294
2026/03/22 06:36:50 UTC,1144493864
2025/12/09 14:02:59 UTC,427698984
2026/03/22 06:10:28 UTC,1376165766
2026/03/09 16:41:21 UTC,1185698713
2026/03/25 20:20:42 UTC,1197091783
2026/03/09 07:53:06 UTC,372183286
2026/03/06 09:51:07 UTC,591093343
2026/03/09 07:53:15 UTC,372183286
2025/07/29 10:10:43 UTC,802505016
2024/10/26 06:31:19 UTC,462594644
2026/04/07 14:54:01 UTC,1377239776
2024/10/26 06:31:22 UTC,462594644
2025/07/29 10:10:40 UTC,802505016
2024/10/25 11:18:39 UTC,462556044
2024/12/28 20:49:22 UTC,471308124
2024/10/25 11:18:40 UTC,462556044
2025/06/09 17:55:30 UTC,685958904
2024/10/25 11:18:41 UTC,462556044
2026/02/08 07:31:07 UTC,302215084
2024/10/25 11:18:43 UTC,462556044
2026/04/04 13:46:57 UTC,1202886133
2024/10/25 11:18:46 UTC,462556044
2026/04/04 13:47:06 UTC,1202886133
2024/10/25 11:18:46 UTC,462556044
2026/04/04 13:47:15 UTC,1202886133
2024/10/25 11:18:50 UTC,462556044
2025/03/16 14:58:59 UTC,623351434
2024/10/25 11:18:51 UTC,462556044
2026/02/07 17:26:48 UTC,427698984
2024/10/25 11:18:52 UTC,462556044
2024/11/04 19:56:24 UTC,457798264
2024/10/25 17:21:24 UTC,413401066
2024/11/04 12:41:30 UTC,522454423
2025/07/23 15:58:37 UTC,724133586
2024/11/04 12:41:52 UTC,522454423
2025/06/05 11:45:39 UTC,427864244
2024/11/04 12:41:54 UTC,522454423
2025/06/05 15:00:41 UTC,690481294
2026/02/07 17:26:52 UTC,427698984
2025/06/05 11:59:04 UTC,427864244
2024/11/05 06:40:36 UTC,462556044
2025/06/05 16:34:10 UTC,696336123
2024/11/05 06:40:36 UTC,462556044
2026/02/05 10:23:32 UTC,1135186274
2024/11/05 06:40:42 UTC,462556044
2026/02/05 10:24:03 UTC,1135186274
2025/07/16 13:19:03 UTC,427864244
2024/11/06 11:07:08 UTC,226778054
2024/12/27 21:57:07 UTC,558502563
2024/11/06 11:07:09 UTC,226778054
2024/12/27 21:57:18 UTC,558502563
2025/02/15 10:22:45 UTC,549975984
2024/12/27 21:57:19 UTC,558502563
2024/11/06 18:20:21 UTC,520498604
2024/12/27 21:57:20 UTC,558502563
2024/11/06 18:20:26 UTC,520498604
2024/12/27 21:57:22 UTC,558502563
2024/11/06 18:20:38 UTC,520498604
2025/04/19 13:34:42 UTC,647204024
2024/11/06 18:21:04 UTC,520498604
2025/04/20 05:06:36 UTC,673897166
2026/03/14 10:01:51 UTC,1191820593
2024/09/14 06:33:51 UTC,492401563
2026/03/14 10:01:56 UTC,1191820593
2024/09/13 10:41:53 UTC,492401563
2026/03/14 10:02:10 UTC,1191820593
2025/12/16 17:16:29 UTC,427698984
